,hour,dow,month,latitude,longitude,label
3439,17,1,9,37.774778235595534,-122.43946621878344,1
3440,23,1,9,37.78880754257507,-122.41188565874673,1
3441,1,0,8,37.78775665157557,-122.42011607573366,1
3442,0,1,9,37.72791331180535,-122.39352888863372,1
3443,13,2,9,37.7937260211742,-122.4246941448878,1
3444,0,1,9,37.72791331180535,-122.39352888863372,1
3445,15,2,9,37.72003574125103,-122.4551184541362,1
3446,16,2,9,37.76403273428497,-122.50940219269224,1
3447,21,6,8,37.76475494218713,-122.4245743772658,1
3448,12,1,9,37.774567481087495,-122.44111041853978,1
3449,19,2,9,37.782230573783714,-122.41029202788059,1
3450,0,3,9,37.774567481087495,-122.44111041853978,1
3451,22,2,9,37.766194222958134,-122.42775734905895,1
3452,23,1,9,37.767664880284094,-122.45033452039269,1
3453,12,3,9,37.73622916740598,-122.50315728190172,1
3454,19,3,9,37.72453317055797,-122.45921280471808,1
3455,19,3,9,37.72453317055797,-122.45921280471808,1
3456,22,3,9,37.764705299011204,-122.41525065017504,1
3457,20,3,9,37.76513049475049,-122.39677089165308,1
3458,9,4,9,37.76864812666568,-122.40292681082458,1
3459,20,3,9,37.78339985751909,-122.42429481397212,1
3460,8,3,9,37.75543693568604,-122.41874757531653,1
3461,0,4,9,37.76549215364454,-122.4449267385573,1
3462,21,3,9,37.77100919089478,-122.39119934924324,1
3463,1,4,9,37.77034289571427,-122.43684894391843,1
3464,8,3,9,37.722825602331106,-122.42646815290131,1
3465,9,4,9,37.727625590703056,-122.47166034349226,1
3466,14,3,9,37.73408161617108,-122.37943074514851,1
3467,12,3,9,37.734856120318796,-122.49340696787205,1
3468,22,0,9,37.723522726229994,-122.40406786310966,1
3469,0,4,9,37.73661789293819,-122.43134892201546,1
3470,15,4,9,37.75908405469064,-122.41157984208412,1
3471,23,4,9,37.72494970021032,-122.4612105486762,1
3472,23,4,9,37.72494970021032,-122.4612105486762,1
3473,18,4,9,37.73735075710154,-122.39352363301737,1
3474,7,5,9,37.79690190460764,-122.40682767877995,1
3475,8,4,9,37.791382999007894,-122.4360263922946,1
3476,21,4,9,37.77205206601268,-122.41067849395365,1
3477,20,4,9,37.75449400871655,-122.43439413678557,1
3478,20,4,9,37.73072896016943,-122.39276042397816,1
3479,8,5,9,37.76060106447385,-122.40806412454909,1
3480,22,4,9,37.73566095847136,-122.39221366181737,1
3481,20,6,9,37.790672782946025,-122.41226618818564,1
3482,0,5,9,37.78321431177312,-122.41076482950649,1
3483,1,5,9,37.743295996868255,-122.43331953220512,1
3484,13,5,9,37.78325923532804,-122.40270815508222,1
3485,18,3,9,37.786827525789036,-122.41992794913617,1
3486,13,6,9,37.8010375614146,-122.40442966167578,1
3487,15,3,8,37.76572075492168,-122.42196431314674,1
3488,9,4,9,37.74440612419863,-122.40778731395456,1
3489,9,1,9,37.76607221418511,-122.44782379319471,1
3490,8,1,9,37.75125680126218,-122.40803684925085,1
3491,15,5,9,37.71192004383376,-122.4378111052428,1
3492,2,6,9,37.7430966136643,-122.47462383026865,1
3493,22,1,9,37.780528533424686,-122.47508358219605,1
3494,15,3,8,37.76257883049033,-122.42166247826908,1
3495,19,5,9,37.75808875571136,-122.4280501867522,1
3496,22,5,9,37.78325923532804,-122.40270815508222,1
3497,16,4,9,37.77548653205515,-122.42269309431568,1
3498,11,5,9,37.76079187242403,-122.4050971879916,1
3499,6,4,9,37.769496997180674,-122.44346144210763,1
3500,10,6,9,37.72671921895877,-122.435990946609,1
3501,19,6,9,37.76432401133162,-122.43170028845323,1
3502,0,0,9,37.77871942789032,-122.4147412230519,1
3503,22,3,9,37.76653957529556,-122.42204381448556,1
3504,16,6,9,37.70972316975024,-122.4324622998752,1
3505,17,4,9,37.71229573557886,-122.45901512046194,1
3506,7,6,9,37.7814979983372,-122.39980220366621,1
3507,0,3,8,37.789926228886316,-122.39427622920931,1
3508,22,6,9,37.7415342624393,-122.43562104740644,1
3509,18,5,9,37.73411707854113,-122.48728822590114,1
3510,12,4,9,37.73696439940925,-122.39950411875748,1
3511,21,5,9,37.790755461189434,-122.4409843823002,1
3512,0,0,9,37.72034909845265,-122.39187034373477,1
3513,20,3,9,37.792679913596906,-122.43291757676808,1
3514,7,0,9,37.78709723841606,-122.38779489071396,1
3515,23,6,9,37.79004514038039,-122.41720480101914,1
3516,15,4,9,37.77935458486337,-122.43359593942567,1
3517,22,6,9,37.75127891900273,-122.45439231826708,1
3518,5,0,9,37.730799943569004,-122.39326226530993,1
3519,22,0,9,37.760692317424066,-122.4382653831555,1
3520,18,4,9,37.727044145793684,-122.38867281318191,1
3521,16,4,9,37.74182189715013,-122.41069780169094,1
3522,19,0,9,37.77507596005672,-122.51129492624534,1
3523,11,5,9,37.779673585131604,-122.4235413079694,1
3524,0,1,10,37.738951549609865,-122.42581519477604,1
3525,19,0,9,37.763981958331506,-122.49650383806808,1
3526,23,0,9,37.72505481955064,-122.41346859366129,1
3527,10,1,10,37.77357345477833,-122.39943313209076,1
3528,21,6,9,37.80210072466788,-122.41120259347622,1
3529,23,1,9,37.78221337826227,-122.39983345203913,1
3530,19,6,9,37.74424514163156,-122.43117977060557,1
3531,18,1,10,37.80106221346157,-122.41942540897944,1
3532,16,1,10,37.76454765275407,-122.40642915558779,1
3533,10,1,10,37.737259788657155,-122.42108045548979,1
3534,23,1,10,37.789225613672606,-122.40859504581258,1
3535,19,1,10,37.80347559893369,-122.40780860696123,1
3536,8,2,10,37.7724179289558,-122.43556332140827,1
3537,22,1,10,37.73979247971289,-122.41073334437469,1
3538,22,1,10,37.77208079416021,-122.49490330014812,1
3539,17,1,10,37.77728273405221,-122.46294079022016,1
3540,20,1,10,37.72605848478202,-122.43627317685932,1
3541,1,2,9,37.72867801184137,-122.38156441612672,1
3542,18,1,10,37.72372006985325,-122.47130403787813,1
3543,19,3,8,37.74568668601419,-122.43354538049587,1
3544,0,2,10,37.78049625961115,-122.43214039079037,1
3545,14,2,10,37.763981958331506,-122.49650383806808,1
3546,17,2,10,37.725521974746606,-122.4595129270632,1
3547,15,2,10,37.8034983873889,-122.40762991176778,1
3548,15,2,10,37.8034983873889,-122.40762991176778,1
3549,15,2,10,37.79449305534923,-122.4408681246657,1
3550,20,2,10,37.774149484132145,-122.44440461399029,1
3551,23,2,10,37.785740421269395,-122.39437053746825,1
3552,21,2,10,37.779458719428256,-122.44446660053207,1
3553,17,2,10,37.7761378357141,-122.43631814430701,1
3554,0,0,8,37.786658873301924,-122.40977511008914,1
3555,5,3,10,37.7609547379289,-122.43390358046642,1
3556,17,2,10,37.76038285820656,-122.41170611851037,1
3557,11,5,7,37.779657751274826,-122.40928340438032,1
3558,19,3,9,37.77159510239282,-122.42252634633257,1
3559,11,3,10,37.74915785209291,-122.42942276323872,1
3560,16,2,10,37.8034983873889,-122.40762991176778,1
3561,12,1,9,37.7751608100771,-122.40363551943442,1
3562,8,3,10,37.72978397607529,-122.47154865575862,1
3563,15,3,10,37.77749934382879,-122.45605066362907,1
3564,2,3,10,37.775558160382,-122.41865858354471,1
3565,4,4,10,37.76403273428497,-122.50940219269224,1
3566,1,2,10,37.75655122870687,-122.50890254470623,1
3567,23,3,10,37.764102270522926,-122.43531729847254,1
3568,23,3,10,37.79680450254801,-122.41519297324704,1
3569,15,3,10,37.75909265428038,-122.43811235590937,1
3570,10,3,10,37.74078867147536,-122.41834709226877,1
3571,0,4,10,37.709210351433505,-122.41196819816332,1
3572,22,3,10,37.716573895600156,-122.40011893476164,1
3573,11,2,10,37.73351031878809,-122.39768360549982,1
3574,22,0,9,37.72344678051801,-122.40007300242719,1
3575,20,1,10,37.78853627976403,-122.42533051482019,1
3576,9,0,9,37.74052854105072,-122.39912411100708,1
3577,21,3,10,37.73980304059896,-122.4317591564682,1
3578,11,4,10,37.776039320322255,-122.40252409795595,1
3579,18,4,10,37.78787216759232,-122.41169923333722,1
3580,1,5,10,37.724729109115316,-122.3879304959651,1
3581,21,4,10,37.797064589576394,-122.4055129367436,1
3582,10,2,9,37.77455093061696,-122.42250219093546,1
3583,18,3,10,37.732140822530745,-122.40657484868437,1
3584,18,4,10,37.78245727248492,-122.475235623004,1
3585,21,4,10,37.71192004383376,-122.4378111052428,1
3586,15,1,9,37.78179823456385,-122.3883060691773,1
3587,12,5,10,37.72779888319601,-122.44193444955914,1
3588,1,5,8,37.789264321511176,-122.40137549236692,1
3589,15,0,9,37.786128280764366,-122.47657515018976,1
3590,16,5,10,37.7880272139735,-122.4217498823547,1
3591,20,4,10,37.74096192703731,-122.4015557018139,1
3592,14,5,10,37.77139603094359,-122.50989475109743,1
3593,23,5,10,37.783310888781365,-122.41752877437463,1
3594,12,5,10,37.759028130554036,-122.4950823869208,1
3595,20,5,10,37.70959004083106,-122.40773363150835,1
3596,23,5,10,37.72921143709946,-122.4008340165116,1
3597,23,5,10,37.74898430231092,-122.46118524867231,1
3598,23,5,10,37.764038921203024,-122.42277486654206,1
3599,20,5,10,37.76083390418335,-122.40413449334372,1
3600,14,5,10,37.720090313212864,-122.42959915554684,1
3601,19,5,10,37.74823073013521,-122.41491896442714,1
3602,2,5,10,37.74171620446158,-122.50569098901856,1
3603,6,6,10,37.75936548817879,-122.40694687464287,1
3604,10,6,10,37.76403273428497,-122.50940219269224,1
3605,10,5,10,37.80313539815936,-122.41815109318372,1
3606,16,6,10,37.781717427682146,-122.45317038919563,1
3607,19,6,9,37.77289517720077,-122.45428511766731,1
3608,17,6,10,37.766062485756564,-122.4773628313276,1
3609,11,4,9,37.74181318858444,-122.50354896517435,1
3610,18,6,10,37.73081870224356,-122.42324371431738,1
3611,6,0,10,37.792436047188296,-122.39109612051386,1
3612,23,6,10,37.77723477802328,-122.4640106025172,1
3613,22,6,10,37.77499175043618,-122.4131611097368,1
3614,0,0,10,37.743289168060265,-122.47023491618812,1
3615,16,4,10,37.73930154272799,-122.40195743638334,1
3616,3,6,10,37.765322730648094,-122.44353830756019,1
3617,0,0,10,37.72334322200815,-122.41493593559332,1
3618,9,5,10,37.776643927897865,-122.47696485094036,1
3619,8,1,10,37.71403123742815,-122.39908781440576,1
3620,12,0,10,37.75716664165998,-122.4167195950402,1
3621,18,0,9,37.778456969560274,-122.47816616391913,1
3622,4,0,10,37.77205206601268,-122.41067849395365,1
3623,11,0,10,37.76234101171303,-122.4239265643018,1
3624,9,0,10,37.76742587486589,-122.44473154106748,1
3625,17,4,8,37.737148078648154,-122.41880023053152,1
3626,14,0,10,37.78061162156922,-122.42373098580644,1
3627,21,2,10,37.71695312305695,-122.43633113844707,1
3628,17,0,10,37.77835990552444,-122.48031047334229,1
3629,20,0,10,37.76183585447031,-122.41935926843617,1
3630,22,6,10,37.78878689392044,-122.4270596732852,1
3631,18,0,10,37.788070187301344,-122.42523650200323,1
3632,23,0,10,37.72954271057539,-122.38641847685012,1
3633,23,0,10,37.78701078672742,-122.39997496307356,1
3634,10,1,10,37.70991221077565,-122.4203215399238,1
3635,10,1,10,37.71018703835025,-122.42020180073544,1
3636,12,1,10,37.759423289407614,-122.43263777035172,1
3637,18,1,10,37.79737064549544,-122.42205601861359,1
3638,22,0,10,37.773466920607476,-122.39143433652146,1
3639,2,6,10,37.7179026129727,-122.47867389258518,1
3640,19,0,10,37.73363884697599,-122.39858463681692,1
3641,23,0,10,37.75120079541564,-122.40897784811024,1
3642,18,1,10,37.712319639752,-122.45604543266028,1
3643,19,1,10,37.73101302480007,-122.48442333048271,1
3644,22,1,10,37.78853627976403,-122.42533051482019,1
3645,17,1,10,37.776643927897865,-122.47696485094036,1
3646,15,1,10,37.794643190046045,-122.41752007397095,1
3647,22,1,10,37.77951433442532,-122.50188721522068,1
3648,20,4,10,37.72872846256449,-122.38998131767396,1
3649,13,1,10,37.7944797173034,-122.39474758031695,1
3650,17,6,9,37.82411913273524,-122.37265804186899,1
3651,20,1,10,37.733351358259675,-122.40003563410092,1
3652,9,2,10,37.77039934904093,-122.46010759360802,1
3653,0,0,9,37.793230491320045,-122.3931813328012,1
3654,1,6,10,37.75543693568604,-122.41874757531653,1
3655,4,2,10,37.717178947506795,-122.38626501459228,1
3656,18,3,10,37.765183133520345,-122.41748659732669,1
3657,13,1,10,37.76028232127865,-122.50914122423453,1
3658,15,2,10,37.80561847896117,-122.41360416993444,1
3659,17,0,10,37.765641190098044,-122.47292273064603,1
3660,16,4,10,37.7297855541108,-122.39185242082758,1
3661,18,2,10,37.764932460539306,-122.4567590086166,1
3662,11,2,10,37.730477458747096,-122.45428542263242,1
3663,21,2,10,37.77851146269089,-122.44021333574551,1
3664,9,0,9,37.73901139480088,-122.42487023127987,1
3665,13,0,10,37.743850167023176,-122.39852233788977,1
3666,0,3,10,37.786658873301924,-122.40977511008914,1
3667,18,5,10,37.74046672202189,-122.41702720470072,1
3668,17,4,8,37.78096549033097,-122.46535287180909,1
3669,18,3,10,37.78880754257507,-122.41188565874673,1
3670,6,5,10,37.73832136115453,-122.40564673809936,1
3671,18,3,10,37.78179823456385,-122.3883060691773,1
3672,22,3,10,37.78259621304819,-122.47191503214668,1
3673,12,3,10,37.77424108274061,-122.48860612495888,1
3674,19,3,10,37.74863258701728,-122.42484502575905,1
3675,17,3,10,37.71750748485157,-122.47438270575199,1
3676,22,3,10,37.72162638322849,-122.43864176135722,1
3677,22,3,10,37.72162638322849,-122.43864176135722,1
3678,16,4,10,37.78328785199654,-122.40895216005931,1
3679,14,2,9,37.78735926098589,-122.40822672700408,1
3680,21,6,10,37.7354697570021,-122.50671742965271,1
3681,2,4,10,37.72514204446222,-122.40804220419416,1
3682,21,2,10,37.77113778727857,-122.40080427775587,1
3683,16,4,10,37.714029537703425,-122.4625887259482,1
3684,22,4,10,37.801095454631906,-122.42618004477819,1
3685,23,4,10,37.78952931651485,-122.41372838950014,1
3686,17,3,10,37.78423573864025,-122.4177067508564,1
3687,15,2,10,37.79531627073664,-122.42669960102344,1
3688,18,1,9,37.714029537703425,-122.4625887259482,1
3689,0,6,9,37.75835219956658,-122.39515115482789,1
3690,12,2,10,37.73315926542135,-122.4072835229148,1
3691,0,5,10,37.71140425446126,-122.39820445776351,1
3692,22,4,10,37.7872452093749,-122.41663869801692,1
3693,8,5,10,37.75748490120071,-122.41142437143392,1
3694,21,5,10,37.77623051953945,-122.41471100473301,1
3695,8,6,10,37.71369334931079,-122.39826589625427,1
3696,21,3,10,37.78857706706362,-122.42871211214431,1
3697,15,5,10,37.76275266942275,-122.43072672448601,1
3698,16,3,10,37.773466920607476,-122.39143433652146,1
3699,22,2,10,37.73559051983254,-122.39041626502802,1
3700,5,6,10,37.74634516098601,-122.40840240958552,1
3701,18,5,10,37.80144493435496,-122.43131132204576,1
3702,21,6,10,37.76288986498137,-122.42850875070258,1
3703,13,1,9,37.720772800146214,-122.47702086018481,1
3704,13,6,10,37.77205206601268,-122.41067849395365,1
3705,14,6,10,37.777089331995356,-122.39498148165924,1
3706,21,6,10,37.75262858904426,-122.41189982277923,1
3707,19,6,10,37.7338064223996,-122.45728991231593,1
3708,5,0,10,37.71045518334083,-122.39856234962143,1
3709,15,4,10,37.74237875090492,-122.38385037661995,1
3710,19,6,10,37.77863203682374,-122.43176322156376,1
3711,11,5,10,37.73401774975816,-122.40651538482668,1
3712,17,4,10,37.79468426473596,-122.43163386550978,1
3713,0,0,10,37.75290661105615,-122.40729118425895,1
3714,0,6,10,37.78486624453871,-122.41278212939852,1
3715,17,4,10,37.79468426473596,-122.43163386550978,1
3716,2,6,10,37.74106594376718,-122.40392005229396,1
3717,15,0,10,37.775436981289616,-122.41371815435949,1
3718,17,5,10,37.7528356110411,-122.38775628177878,1
3719,23,4,10,37.76017012800954,-122.44695281831663,1
3720,12,6,10,37.760235354071796,-122.41920604493744,1
3721,18,0,10,37.74975304643815,-122.4933582535052,1
3722,10,5,10,37.75967543120843,-122.40207975290687,1
3723,19,0,10,37.73721373583178,-122.42770734768459,1
3724,14,6,10,37.76318780094483,-122.40730484858473,1
3725,16,1,9,37.78776680655961,-122.41253120281364,1
3726,15,6,9,37.75482657770952,-122.39772873392515,1
3727,17,5,10,37.78878689392044,-122.4270596732852,1
3728,0,1,10,37.78128638629653,-122.42218671176373,1
3729,21,0,10,37.736647603204155,-122.46924791235593,1
3730,2,1,10,37.787741163806,-122.43529313297668,1
3731,0,1,10,37.77767673761539,-122.49531043948092,1
3732,22,5,10,37.7976165808776,-122.42379296546005,1
3733,12,1,10,37.79737064549544,-122.42205601861359,1
3734,18,1,10,37.726854768221045,-122.4218524259622,1
3735,6,2,10,37.78057621700624,-122.42025546027399,1
3736,18,1,10,37.783004077643476,-122.41241174744827,1
3737,21,1,10,37.7860797937744,-122.47764405844488,1
3738,18,1,10,37.77532360067261,-122.50588421001804,1
3739,18,1,10,37.777553276265614,-122.39112141994215,1
3740,3,2,10,37.760235354071796,-122.41920604493744,1
3741,10,2,10,37.78608542804948,-122.43327158077216,1
3742,21,0,8,37.770747744629546,-122.42485259980008,1
3743,9,0,10,37.770917852925976,-122.42852017481844,1
3744,1,2,10,37.76351475721804,-122.4781908269142,1
3745,16,3,9,37.80561847896117,-122.41360416993444,1
3746,19,1,9,37.785582473554015,-122.41461720882928,1
3747,21,2,10,37.71892059330296,-122.4755122584214,1
3748,14,2,10,37.771723945716964,-122.41689981979252,1
3749,22,1,10,37.77531069526656,-122.42407457241552,1
3750,6,3,10,37.77709218421705,-122.41050575404131,1
3751,19,2,10,37.77499175043618,-122.4131611097368,1
3752,17,2,10,37.78533462120922,-122.42468704147801,1
3753,11,6,10,37.79225116275288,-122.40751895187245,1
3754,15,1,10,37.76083390418335,-122.40413449334372,1
3755,17,2,10,37.754512119206574,-122.40255751087842,1
3756,21,3,10,37.73151830288602,-122.44429996643228,1
3757,19,3,10,37.7706601742933,-122.4267807667744,1
3758,22,3,10,37.778456969560274,-122.47816616391913,1
3759,20,3,10,37.71119939435814,-122.39734372052382,1
3760,9,2,9,37.725736371775646,-122.38137737558107,1
3761,0,4,10,37.733097954908,-122.44200232024029,1
3762,20,3,10,37.732356839372095,-122.44202705539455,1
3763,19,3,10,37.72159985216247,-122.39074534279013,1
3764,10,4,10,37.76840526775054,-122.41780215524851,1
3765,11,4,10,37.76905845294093,-122.43579421432648,1
3766,9,4,10,37.75740042842349,-122.4895913307662,1
3767,0,3,10,37.72696475816189,-122.4018751189669,1
3768,18,4,10,37.784906861494285,-122.46241630244312,1
3769,0,5,10,37.770896107862136,-122.41499665572486,1
3770,23,4,10,37.727716813462564,-122.43236326479244,1
3771,5,5,10,37.73927590153057,-122.40024641045044,1
3772,6,5,10,37.7922978814191,-122.44300478928021,1
3773,23,4,10,37.737259788657155,-122.42108045548979,1
3774,21,4,10,37.73069018829025,-122.44886045694412,1
3775,23,4,10,37.73653279316039,-122.39708156518192,1
3776,20,3,10,37.79709205264025,-122.39833314914343,1
3777,18,4,10,37.74817939136343,-122.41917060471224,1
3778,15,4,10,37.74110763100082,-122.38847589500469,1
3779,16,4,10,37.75463665524193,-122.44172860190471,1
3780,21,4,10,37.72894233235676,-122.37854175176108,1
3781,13,5,10,37.802628423158055,-122.43669334831304,1
3782,10,5,10,37.79016047050102,-122.42397496619336,1
3783,1,5,10,37.735054374354476,-122.38447467328078,1
3784,10,5,10,37.77205206601268,-122.41067849395365,1
3785,20,5,10,37.7528356110411,-122.38775628177878,1
3786,2,4,10,37.76156567221035,-122.42380067197969,1
3787,0,6,10,37.721714905034716,-122.41098979127723,1
3788,3,6,10,37.71220622124655,-122.410640795949,1
3789,21,5,10,37.74205567451305,-122.49818952795059,1
3790,21,5,10,37.766255604966986,-122.45894689214177,1
3791,7,6,10,37.77291285753839,-122.4766942070178,1
3792,11,5,10,37.742630876328505,-122.4310223276577,1
3793,23,5,10,37.72479304821436,-122.41445276241964,1
3794,13,6,10,37.773466920607476,-122.39143433652146,1
3795,21,5,10,37.77292198083219,-122.4390886014416,1
3796,20,5,10,37.77695766643813,-122.44496661579106,1
3797,14,4,10,37.77281215912856,-122.41282422762144,1
3798,8,4,10,37.791152807557935,-122.39581342280272,1
3799,17,6,10,37.78735926098589,-122.40822672700408,1
3800,17,4,10,37.79652216555936,-122.41345453491721,1
3801,21,6,10,37.76156567221035,-122.42380067197969,1
3802,22,6,10,37.77804532780479,-122.41241334492159,1
3803,21,6,10,37.79765522600921,-122.41368277449386,1
3804,21,5,10,37.71820172403529,-122.47538866733092,1
3805,16,6,9,37.78880754257507,-122.41188565874673,1
3806,8,4,10,37.73314372948054,-122.4043448136048,1
3807,20,4,10,37.727374299868174,-122.40459382855995,1
3808,17,6,10,37.779458719428256,-122.44446660053207,1
3809,12,6,10,37.77177909734827,-122.44054621111064,1
3810,19,6,10,37.779504086095926,-122.49759171650149,1
3811,17,5,10,37.77232547271399,-122.48953948142544,1
3812,19,6,10,37.74429791488461,-122.4045272904853,1
3813,1,0,10,37.74429791488461,-122.4045272904853,1
3814,8,5,10,37.734669531072996,-122.41244733280232,1
3815,21,5,10,37.75716664165998,-122.4167195950402,1
3816,23,4,10,37.76634882800007,-122.42520013272775,1
3817,20,4,10,37.73558082001715,-122.40035733688109,1
3818,0,0,10,37.78956091463999,-122.4574120469511,1
3819,12,6,10,37.77851146269089,-122.44021333574551,1
3820,15,0,10,37.788909611128545,-122.41865587356024,1
3821,11,2,10,37.76344516653254,-122.403412497113,1
3822,12,1,10,37.74647414558704,-122.40521396007648,1
3823,12,0,10,37.73885401705596,-122.42742836929656,1
3824,16,0,10,37.7601475526778,-122.42065953512214,1
3825,7,2,10,37.79309708139333,-122.39650448774395,1
3826,9,3,9,37.755278987864905,-122.4555585795524,1
3827,0,4,9,37.73661789293819,-122.43134892201546,1
3828,22,1,10,37.74237539724614,-122.42196876280964,1
3829,7,2,10,37.76122856730053,-122.48770816263313,1
3830,12,1,10,37.74647414558704,-122.40521396007648,1
3831,23,1,10,37.712993680258286,-122.39854226536829,1
3832,7,2,10,37.722375126152755,-122.4405412740825,1
3833,15,1,10,37.720508679490024,-122.40500937033156,1
3834,23,1,10,37.76255082381586,-122.43406238857595,1
3835,5,1,10,37.75741740420476,-122.39700323501093,1
3836,17,2,10,37.73953344721221,-122.3890309682512,1
3837,21,1,10,37.77334571181233,-122.4357514999046,1
3838,2,3,10,37.72419885793683,-122.42184696192992,1
3839,22,2,10,37.77403113305434,-122.46055266358884,1
3840,22,2,10,37.736276323868786,-122.50208403230093,1
3841,22,0,10,37.78430272931328,-122.42101751556473,1
3842,22,1,10,37.76085043259037,-122.49628381452992,1
3843,9,3,10,37.75908405469064,-122.41157984208412,1
3844,12,3,10,37.78106214065244,-122.3955177539172,1
3845,13,6,10,37.733765421151936,-122.4315945603496,1
3846,12,3,10,37.73115805705052,-122.48090005695542,1
3847,15,1,10,37.79263865554884,-122.40441842894155,1
3848,8,3,10,37.757429523043974,-122.41234804162994,1
3849,0,4,10,37.785375973886424,-122.41625970692007,1
3850,2,4,10,37.78169131174908,-122.39409283812178,1
3851,2,4,10,37.712182243617704,-122.44941575890915,1
3852,20,3,10,37.79082302302257,-122.44750149907196,1
3853,7,3,10,37.72419885793683,-122.42184696192992,1
3854,23,3,10,37.73653279316039,-122.39708156518192,1
3855,6,4,10,37.78096549033097,-122.46535287180909,1
3856,17,4,10,37.75569946358864,-122.4143876024905,1
3857,14,4,10,37.73261090100089,-122.4778473792581,1
3858,23,4,10,37.76256939715695,-122.49962745519908,1
3859,3,5,10,37.73550437532811,-122.45970712706871,1
3860,19,4,10,37.799693671684,-122.4225252159745,1
3861,20,4,10,37.747501710826505,-122.40687920559645,1
3862,19,4,10,37.784006612420036,-122.40486479517745,1
3863,8,4,10,37.76045225388661,-122.46284191385305,1
3864,14,5,10,37.76560583760297,-122.41048669029504,1
3865,7,5,10,37.71868763249085,-122.39056415497244,1
3866,12,5,10,37.77004977136961,-122.40700149161678,1
3867,4,5,10,37.73550437532811,-122.45970712706871,1
3868,19,5,10,37.79945571124219,-122.40184382598943,1
3869,21,5,10,37.78344075224142,-122.39626240257513,1
3870,8,4,10,37.73398423600877,-122.41819098340599,1
3871,7,6,10,37.76060106447385,-122.40806412454909,1
3872,23,5,10,37.78211912156566,-122.39684142850209,1
3873,19,5,10,37.780470340397024,-122.4169476062052,1
3874,23,2,10,37.7468249987779,-122.41254705065515,1
3875,13,6,10,37.800896476189706,-122.39913024364351,1
3876,2,6,10,37.79368378436252,-122.41793575914043,1
3877,17,6,10,37.798880966178594,-122.39869570327996,1
3878,11,6,10,37.778956863808695,-122.42170930842168,1
3879,22,6,10,37.762127287280116,-122.50962217512917,1
3880,3,0,10,37.782794445060354,-122.41405376568504,1
3881,18,6,10,37.760101292412216,-122.42142521378149,1
3882,21,6,10,37.72716838925669,-122.43680549380603,1
3883,16,5,10,37.73401774975816,-122.40651538482668,1
3884,19,6,10,37.74769585214517,-122.42704547624606,1
3885,4,0,10,37.72446069330615,-122.40557161376506,1
3886,20,4,10,37.79868012645644,-122.41557232083187,1
3887,16,6,10,37.77816583403993,-122.48459523893429,1
3888,18,3,10,37.790672782946025,-122.41226618818564,1
3889,20,6,10,37.76089766900432,-122.49521332591604,1
3890,16,1,10,37.78049625961115,-122.43214039079037,1
3891,22,6,10,37.72958897041611,-122.4389831956827,1
3892,1,6,10,37.796334030581995,-122.41714174237788,1
3893,19,5,10,37.79780663039136,-122.399685665145,1
3894,20,4,10,37.745598050224096,-122.40752801002586,1
3895,16,5,10,37.77447581578295,-122.43429428557829,1
3896,7,0,10,37.77205206601268,-122.41067849395365,1
3897,11,6,10,37.74769585214517,-122.42704547624606,1
3898,20,6,10,37.727541934494056,-122.40903713629619,1
3899,2,6,10,37.77811724721392,-122.48566740357279,1
3900,9,4,10,37.716189203874436,-122.4347322604887,1
3901,23,6,10,37.76360876083486,-122.47605438021375,1
3902,10,0,10,37.72958897041611,-122.4389831956827,1
3903,20,6,10,37.711914555467494,-122.41600028103292,1
3904,18,0,10,37.743608582140304,-122.43768292630257,1
3905,18,0,10,37.763895942654145,-122.4695219656126,1
3906,20,0,10,37.802621147416346,-122.41468120778141,1
3907,8,1,10,37.72809908084767,-122.39054746381515,1
3908,20,0,10,37.783004077643476,-122.41241174744827,1
3909,12,3,10,37.789208401635726,-122.4389603869471,1
3910,15,1,10,37.801994861944884,-122.41961397441787,1
3911,0,1,10,37.725354103710416,-122.38736826221584,1
3912,16,6,10,37.73363884697599,-122.39858463681692,1
3913,12,1,10,37.78515093922473,-122.43308339913544,1
3914,13,1,10,37.798880966178594,-122.39869570327996,1
3915,6,2,10,37.72498829635846,-122.44306587712265,1
3916,9,2,9,37.725736371775646,-122.38137737558107,1
3917,20,1,10,37.790292348582696,-122.43749516138323,1
3918,20,1,10,37.790292348582696,-122.43749516138323,1
3919,8,2,10,37.734598707743686,-122.39034455168553,1
3920,12,2,10,37.744681182378415,-122.48118121642418,1
3921,22,0,10,37.733957715225664,-122.39937988621084,1
3922,19,1,10,37.7761378357141,-122.43631814430701,1
3923,20,1,10,37.77220371162243,-122.43723493300965,1
3924,9,0,10,37.769526043647296,-122.45071018189665,1
3925,6,2,10,37.720692804010646,-122.38805581962099,1
3926,18,2,10,37.79057825823802,-122.4206873842843,1
3927,17,4,10,37.72000857228206,-122.46225439976108,1
3928,15,2,10,37.765183133520345,-122.41748659732669,1
3929,16,2,10,37.76382320609947,-122.41358757032155,1
3930,8,2,10,37.73246638983685,-122.38661870493448,1
3931,8,2,10,37.73246638983685,-122.38661870493448,1
3932,13,2,10,37.797064589576394,-122.4055129367436,1
3933,11,6,10,37.75204680877511,-122.4215951527104,1
3934,2,5,10,37.7976165808776,-122.42379296546005,1
3935,6,3,10,37.77965962910661,-122.43874018458143,1
3936,17,3,10,37.78144749392477,-122.41714561338313,1
3937,23,1,10,37.77551996035852,-122.50159788934825,1
